variant,family,layer,expert,count,weight_sum
base,bit_manipulation,13,48,305,134.22306057810783
base,bit_manipulation,13,94,7,2.306039869785309
base,bit_manipulation,13,22,24,10.576875448226929
base,bit_manipulation,13,3,54,19.326960772275925
base,bit_manipulation,13,25,36,12.400416895747185
base,bit_manipulation,13,122,12,3.485969051718712
base,bit_manipulation,13,59,10,3.294337511062622
base,bit_manipulation,13,71,33,11.78000208735466
base,bit_manipulation,13,77,56,21.38352321088314
base,bit_manipulation,13,99,16,6.058660477399826
base,bit_manipulation,13,55,20,6.350569874048233
base,bit_manipulation,13,101,40,13.349712997674942
base,bit_manipulation,13,34,134,50.028565526008606
base,bit_manipulation,13,56,233,92.43866281211376
base,bit_manipulation,13,26,32,10.13204625248909
base,bit_manipulation,13,44,41,15.094962626695633
base,bit_manipulation,13,4,831,477.0783920288086
base,bit_manipulation,13,97,8,2.3706423342227936
base,bit_manipulation,13,100,211,72.63500697910786
base,bit_manipulation,13,33,122,52.75823134183884
base,bit_manipulation,13,6,51,16.842970356345177
base,bit_manipulation,13,74,98,39.47060137987137
base,bit_manipulation,13,30,38,15.772957354784012
base,bit_manipulation,13,35,265,95.75094231963158
base,bit_manipulation,13,13,220,87.12913428246975
base,bit_manipulation,13,112,27,10.263696372509003
base,bit_manipulation,13,14,21,7.528384327888489
base,bit_manipulation,13,58,4,2.06236469745636
base,bit_manipulation,13,12,61,20.80381926894188
base,bit_manipulation,13,95,36,11.835906833410263
base,bit_manipulation,13,102,42,12.986679643392563
base,bit_manipulation,13,124,33,13.46638871729374
base,bit_manipulation,13,16,21,6.747678518295288
base,bit_manipulation,13,0,45,16.93435510993004
base,bit_manipulation,13,66,94,47.09098048508167
base,bit_manipulation,13,92,34,11.69497275352478
base,bit_manipulation,13,127,44,15.644733250141144
base,bit_manipulation,13,106,27,9.35649861395359
base,bit_manipulation,13,62,66,29.986530274152756
base,bit_manipulation,13,103,15,6.097876876592636
base,bit_manipulation,13,120,7,2.956576883792877
base,bit_manipulation,13,32,44,16.2352634370327
base,bit_manipulation,13,115,20,7.0345510840415955
base,bit_manipulation,13,41,82,28.406159356236458
base,bit_manipulation,13,51,30,12.271174550056458
base,bit_manipulation,13,24,52,26.674617737531662
base,bit_manipulation,13,93,6,1.9320548474788666
base,bit_manipulation,13,67,4,1.6403698325157166
base,bit_manipulation,13,88,24,8.291922301054
base,bit_manipulation,13,36,26,8.247179865837097
base,bit_manipulation,13,37,15,5.3313673585653305
base,bit_manipulation,13,8,150,51.117693200707436
base,bit_manipulation,13,73,14,4.687546968460083
base,bit_manipulation,13,65,38,14.530957341194153
base,bit_manipulation,13,104,162,69.42149414122105
base,bit_manipulation,13,89,41,14.128850191831589
base,bit_manipulation,13,82,28,10.285502940416336
base,bit_manipulation,13,118,273,107.2420621663332
base,bit_manipulation,13,87,253,107.76102802157402
base,bit_manipulation,13,63,10,3.2584200501441956
base,bit_manipulation,13,75,1,0.3020598590373993
base,bit_manipulation,13,109,40,14.311364188790321
base,bit_manipulation,13,15,10,3.5871138274669647
base,bit_manipulation,13,113,44,14.56742337346077
base,bit_manipulation,13,81,15,5.088764995336533
base,bit_manipulation,13,114,21,6.814177483320236
base,bit_manipulation,13,64,23,8.062831819057465
base,bit_manipulation,13,76,21,10.2230943441391
base,bit_manipulation,13,68,6,1.9395461976528168
base,bit_manipulation,13,21,6,1.7479639649391174
base,bit_manipulation,13,39,9,3.1649399995803833
base,bit_manipulation,13,29,3,0.5523531138896942
base,bit_manipulation,13,43,1,0.3492974638938904
base,bit_manipulation,13,61,14,5.018410921096802
base,bit_manipulation,13,5,6,1.7411184310913086
base,bit_manipulation,13,27,1,0.3638307750225067
base,bit_manipulation,13,116,3,1.0391247868537903
base,bit_manipulation,13,80,6,2.046576976776123
base,bit_manipulation,13,79,2,0.5949118137359619
base,bit_manipulation,13,38,13,4.346742272377014
base,bit_manipulation,13,72,3,0.9416832625865936
base,bit_manipulation,15,0,14,11.019920229911804
base,bit_manipulation,15,24,22,11.31767725944519
base,bit_manipulation,15,30,108,45.38850656776049
base,bit_manipulation,15,46,215,93.4190681699547
base,bit_manipulation,15,47,16,3.8118144155523623
base,bit_manipulation,15,126,61,18.923717400059104
base,bit_manipulation,15,33,190,75.58682702481747
base,bit_manipulation,15,63,297,150.1527624577284
base,bit_manipulation,15,82,223,106.9059948027134
base,bit_manipulation,15,107,40,14.853514671325684
base,bit_manipulation,15,121,96,33.52092778682709
base,bit_manipulation,15,13,30,11.07440635561943
base,bit_manipulation,15,16,9,2.335115998983383
base,bit_manipulation,15,41,34,10.929308921098709
base,bit_manipulation,15,26,283,107.46084824204445
base,bit_manipulation,15,89,392,185.76041889190674
base,bit_manipulation,15,95,255,107.9586292207241
base,bit_manipulation,15,57,38,16.557467252016068
base,bit_manipulation,15,71,168,78.73883354663849
base,bit_manipulation,15,15,80,43.13963198661804
base,bit_manipulation,15,127,65,23.842498242855072
base,bit_manipulation,15,86,79,26.524497136473656
base,bit_manipulation,15,125,131,43.53261248767376
base,bit_manipulation,15,31,73,26.822457626461983
base,bit_manipulation,15,102,235,85.8292224407196
base,bit_manipulation,15,11,11,4.7374337911605835
base,bit_manipulation,15,79,11,4.216083645820618
base,bit_manipulation,15,106,11,3.3042890578508377
base,bit_manipulation,15,20,50,18.990074545145035
base,bit_manipulation,15,62,22,8.566275089979172
base,bit_manipulation,15,28,20,6.783491343259811
base,bit_manipulation,15,52,9,3.7230008244514465
base,bit_manipulation,15,108,60,23.473129704594612
base,bit_manipulation,15,74,178,91.06714344024658
base,bit_manipulation,15,51,6,2.245677262544632
base,bit_manipulation,15,85,20,7.46359196305275
base,bit_manipulation,15,84,69,24.55448889732361
base,bit_manipulation,15,1,46,18.35284325480461
base,bit_manipulation,15,66,22,8.348040848970413
base,bit_manipulation,15,61,39,13.486545979976654
base,bit_manipulation,15,21,28,8.931271716952324
base,bit_manipulation,15,124,45,16.283749669790268
base,bit_manipulation,15,88,112,47.313384383916855
base,bit_manipulation,15,109,80,29.675661027431488
base,bit_manipulation,15,17,26,9.40441381931305
base,bit_manipulation,15,104,11,4.99918669462204
base,bit_manipulation,15,8,15,7.109047114849091
base,bit_manipulation,15,40,12,6.291832774877548
base,bit_manipulation,15,112,32,11.143326103687286
base,bit_manipulation,15,90,7,2.214012861251831
base,bit_manipulation,15,75,17,5.697795867919922
base,bit_manipulation,15,55,25,10.187462359666824
base,bit_manipulation,15,78,1,0.34757736325263977
base,bit_manipulation,15,64,169,75.81606358289719
base,bit_manipulation,15,25,7,2.2027236819267273
base,bit_manipulation,15,48,10,3.4731756448745728
base,bit_manipulation,15,49,27,9.131566628813744
base,bit_manipulation,15,12,21,8.171506315469742
base,bit_manipulation,15,37,10,3.7817612886428833
base,bit_manipulation,15,29,7,2.7391373217105865
base,bit_manipulation,15,103,26,9.59512773156166
base,bit_manipulation,15,113,437,216.14137503504753
base,bit_manipulation,15,43,4,1.3137223422527313
base,bit_manipulation,15,4,14,5.017427951097488
base,bit_manipulation,15,69,9,3.0047093629837036
base,bit_manipulation,15,97,64,22.14553840458393
base,bit_manipulation,15,91,26,10.189012259244919
base,bit_manipulation,15,3,116,42.694984436035156
base,bit_manipulation,15,67,17,6.9714195728302
base,bit_manipulation,15,9,66,26.67325821518898
base,bit_manipulation,15,6,12,4.250906527042389
base,bit_manipulation,15,105,30,14.704373121261597
base,bit_manipulation,15,80,10,2.9524684995412827
base,bit_manipulation,15,38,10,3.862328290939331
base,bit_manipulation,15,58,42,15.56460189819336
base,bit_manipulation,15,7,6,2.053487330675125
base,bit_manipulation,15,14,53,19.006569147109985
base,bit_manipulation,15,65,3,1.0342480838298798
base,bit_manipulation,15,60,26,9.086523532867432
base,bit_manipulation,15,32,56,19.133742570877075
base,bit_manipulation,15,98,18,6.386657893657684
base,bit_manipulation,15,10,8,2.850143641233444
base,bit_manipulation,15,83,5,1.6622238755226135
base,bit_manipulation,15,123,6,2.0841981768608093
base,bit_manipulation,15,77,1,0.28475892543792725
base,bit_manipulation,15,5,26,9.928578674793243
base,bit_manipulation,15,110,6,2.002568155527115
base,bit_manipulation,15,44,3,1.1728942096233368
base,bit_manipulation,15,111,17,6.428829193115234
base,bit_manipulation,15,101,9,3.375856101512909
base,bit_manipulation,15,73,8,2.6077813506126404
base,bit_manipulation,15,39,65,23.445300728082657
base,bit_manipulation,15,92,10,3.3343921303749084
base,bit_manipulation,15,19,4,1.5230948626995087
base,bit_manipulation,15,96,18,6.524707853794098
base,bit_manipulation,15,120,2,0.6640408039093018
base,bit_manipulation,15,54,3,1.0716740489006042
base,bit_manipulation,15,23,4,1.5195272564888
base,bit_manipulation,15,53,5,1.5706985592842102
base,bit_manipulation,15,100,34,12.101474583148956
base,bit_manipulation,15,122,4,1.370222419500351
base,bit_manipulation,15,2,9,3.008312702178955
base,bit_manipulation,15,93,4,1.0203035175800323
base,bit_manipulation,15,18,7,2.1183912307024
base,bit_manipulation,17,12,111,41.2309035025537
base,bit_manipulation,17,30,138,40.64581121457741
base,bit_manipulation,17,59,343,161.75976926088333
base,bit_manipulation,17,66,52,14.406876860186458
base,bit_manipulation,17,127,11,13.837562292814255
base,bit_manipulation,17,80,85,41.23112772474997
base,bit_manipulation,17,21,38,13.495605379343033
base,bit_manipulation,17,28,47,20.637354344129562
base,bit_manipulation,17,72,63,20.528407230973244
base,bit_manipulation,17,125,25,14.350580364465714
base,bit_manipulation,17,34,49,15.689530313014984
base,bit_manipulation,17,7,8,4.050974667072296
base,bit_manipulation,17,19,93,57.84851008653641
base,bit_manipulation,17,36,100,36.79891875386238
base,bit_manipulation,17,26,168,49.21856139600277
base,bit_manipulation,17,98,81,23.56510739028454
base,bit_manipulation,17,6,34,9.318844825029373
base,bit_manipulation,17,111,26,7.530016630887985
base,bit_manipulation,17,118,63,20.1655370593071
base,bit_manipulation,17,16,12,6.500572234392166
base,bit_manipulation,17,47,157,76.72581472992897
base,bit_manipulation,17,4,103,57.9250912964344
base,bit_manipulation,17,89,20,8.251797825098038
base,bit_manipulation,17,51,137,36.40775427222252
base,bit_manipulation,17,22,81,23.639775589108467
base,bit_manipulation,17,33,49,23.348677426576614
base,bit_manipulation,17,77,95,30.388810843229294
base,bit_manipulation,17,92,4,2.0949336290359497
base,bit_manipulation,17,116,194,79.4730574786663
base,bit_manipulation,17,24,29,9.438925385475159
base,bit_manipulation,17,119,63,19.381490394473076
base,bit_manipulation,17,0,8,4.047066628932953
base,bit_manipulation,17,96,7,2.9037442803382874
base,bit_manipulation,17,85,8,3.808455675840378
base,bit_manipulation,17,120,25,12.837353825569153
base,bit_manipulation,17,3,12,6.077553808689117
base,bit_manipulation,17,52,72,22.05330339074135
base,bit_manipulation,17,74,160,60.67638695240021
base,bit_manipulation,17,11,34,10.668251097202301
base,bit_manipulation,17,32,96,29.459264308214188
base,bit_manipulation,17,57,70,24.852122873067856
base,bit_manipulation,17,60,15,5.799292683601379
base,bit_manipulation,17,108,22,7.514731362462044
base,bit_manipulation,17,87,54,19.670333117246628
base,bit_manipulation,17,54,24,12.133419424295425
base,bit_manipulation,17,5,8,4.41355836391449
base,bit_manipulation,17,39,29,13.514379858970642
base,bit_manipulation,17,37,50,24.994222283363342
base,bit_manipulation,17,107,17,3.7772205770015717
base,bit_manipulation,17,20,8,3.3177753388881683
base,bit_manipulation,17,53,13,4.567852050065994
base,bit_manipulation,17,65,11,4.002516508102417
base,bit_manipulation,17,8,31,9.102137327194214
base,bit_manipulation,17,112,62,15.833723977208138
base,bit_manipulation,17,86,67,38.20296332240105
base,bit_manipulation,17,94,4,1.829839289188385
base,bit_manipulation,17,115,77,40.07063561677933
base,bit_manipulation,17,123,7,3.485586255788803
base,bit_manipulation,17,23,8,3.128759056329727
base,bit_manipulation,17,109,450,235.902987241745
base,bit_manipulation,17,113,8,3.9766290187835693
base,bit_manipulation,17,114,5,2.0092310905456543
base,bit_manipulation,17,97,4,1.5314809679985046
base,bit_manipulation,17,56,99,27.285665556788445
base,bit_manipulation,17,73,50,24.953141748905182
base,bit_manipulation,17,99,8,3.3115671277046204
base,bit_manipulation,17,68,10,4.166975915431976
base,bit_manipulation,17,88,8,3.0079452097415924
base,bit_manipulation,17,13,8,3.1575213968753815
base,bit_manipulation,17,126,8,3.6710155606269836
base,bit_manipulation,17,83,66,17.412026718258858
base,bit_manipulation,17,102,440,250.62919062376022
base,bit_manipulation,17,35,192,90.41703760623932
base,bit_manipulation,17,58,21,10.295056998729706
base,bit_manipulation,17,70,4,1.6826140880584717
base,bit_manipulation,17,62,349,135.42169579863548
base,bit_manipulation,17,50,9,2.36725115776062
base,bit_manipulation,17,42,10,5.238826960325241
base,bit_manipulation,17,122,21,8.514568865299225
base,bit_manipulation,17,64,16,5.111346632242203
base,bit_manipulation,17,124,5,1.284731775522232
base,bit_manipulation,17,27,204,89.72198803722858
base,bit_manipulation,17,110,21,5.768493488430977
base,bit_manipulation,17,9,31,8.986913189291954
base,bit_manipulation,17,38,15,4.234021872282028
base,bit_manipulation,17,44,16,4.63922692835331
base,bit_manipulation,17,45,14,3.567572295665741
base,bit_manipulation,17,90,22,6.257633879780769
base,bit_manipulation,17,121,21,6.042702361941338
base,bit_manipulation,17,14,7,1.8701147884130478
base,bit_manipulation,17,17,10,2.5619704723358154
base,bit_manipulation,17,104,1,0.3021053075790405
base,bit_manipulation,17,15,10,2.749221593141556
base,bit_manipulation,17,93,12,5.395805150270462
base,bit_manipulation,17,40,15,7.43848991394043
base,bit_manipulation,17,81,1,0.3658905327320099
base,bit_manipulation,17,106,5,1.3665589690208435
base,bit_manipulation,17,49,4,0.9134574979543686
base,bit_manipulation,17,18,12,5.143693685531616
base,bit_manipulation,17,75,5,1.27298241853714
base,bit_manipulation,17,78,8,4.777970135211945
base,bit_manipulation,17,84,4,1.3854379057884216
base,bit_manipulation,17,101,7,1.9504286348819733
base,bit_manipulation,20,18,19,5.542235380038619
base,bit_manipulation,20,39,9,10.800254881381989
base,bit_manipulation,20,71,101,43.10923297004774
base,bit_manipulation,20,77,23,9.782359797507524
base,bit_manipulation,20,79,66,24.1182771474123
base,bit_manipulation,20,64,16,4.644585791742429
base,bit_manipulation,20,16,235,94.61435335874557
base,bit_manipulation,20,54,23,11.736203223466873
base,bit_manipulation,20,108,24,7.7429578602313995
base,bit_manipulation,20,3,42,17.3659048974514
base,bit_manipulation,20,28,111,43.04599387943745
base,bit_manipulation,20,85,274,113.91269525885582
base,bit_manipulation,20,84,10,2.4751896113157272
base,bit_manipulation,20,53,51,26.8245667219162
base,bit_manipulation,20,76,119,46.32015769183636
base,bit_manipulation,20,103,4,1.3057788014411926
base,bit_manipulation,20,41,4,1.4098085463047028
base,bit_manipulation,20,51,19,6.019251137971878
base,bit_manipulation,20,78,121,39.24455614387989
base,bit_manipulation,20,10,19,6.738886892795563
base,bit_manipulation,20,68,74,30.703863114118576
base,bit_manipulation,20,70,169,60.98917491734028
base,bit_manipulation,20,91,153,57.304725140333176
base,bit_manipulation,20,117,63,25.66811801493168
base,bit_manipulation,20,42,121,41.6636900305748
base,bit_manipulation,20,82,159,65.66139018535614
base,bit_manipulation,20,62,38,12.869834944605827
base,bit_manipulation,20,52,430,229.60034862160683
base,bit_manipulation,20,61,15,5.133340045809746
base,bit_manipulation,20,27,40,15.90806445479393
base,bit_manipulation,20,90,19,9.158488303422928
base,bit_manipulation,20,112,41,16.513974577188492
base,bit_manipulation,20,101,69,29.526775032281876
base,bit_manipulation,20,107,17,4.945106789469719
base,bit_manipulation,20,96,44,16.41394743323326
base,bit_manipulation,20,56,116,52.92992651462555
base,bit_manipulation,20,45,60,20.852897316217422
base,bit_manipulation,20,114,29,9.035984426736832
base,bit_manipulation,20,86,37,13.20832884311676
base,bit_manipulation,20,37,47,23.850085467100143
base,bit_manipulation,20,126,34,11.137320011854172
base,bit_manipulation,20,115,142,56.52945749461651
base,bit_manipulation,20,12,114,49.76135218143463
base,bit_manipulation,20,89,16,5.131758466362953
base,bit_manipulation,20,80,12,4.417881518602371
base,bit_manipulation,20,110,4,1.328549474477768
base,bit_manipulation,20,65,25,9.456137865781784
base,bit_manipulation,20,38,11,4.035929799079895
base,bit_manipulation,20,29,54,18.155940666794777
base,bit_manipulation,20,88,19,6.6705668568611145
base,bit_manipulation,20,33,3,0.9987265765666962
base,bit_manipulation,20,74,15,7.8099996745586395
base,bit_manipulation,20,125,39,13.879230588674545
base,bit_manipulation,20,23,506,241.99386942386627
base,bit_manipulation,20,118,8,3.393409341573715
base,bit_manipulation,20,21,13,4.054106831550598
